LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Website Url,Email
6174,Waukesha,8640,Waukesha Christian Academy,Private School,Combined Elementary/Secondary School,KG,12,W271S2470 Merrill Hills Rd,Waukesha,WI,53188,Waukesha,OPEN,,,,262-542-7766,262-542-4171,,jteasdale1@aol.com
6181,Waunakee Community,1989,AG Academy,Private School,Combined Elementary/Secondary School,K4,08,1001 Arboretum Dr,Waunakee,WI,53795,Dane,OPEN,,,,608-850-9300,,www.myagacademy.com,agacademy.knight@gmail.com
6181,Waunakee Community,1131,Madison Country Day School,Private School,Combined Elementary/Secondary School,K4,12,5606 River Rd,Waunakee,WI,53597,Dane,OPEN,,,"Diploma Programme, Middle Years Programme, Primary Years Programme",608-850-6000,,www.madisoncountryday.org,info@madisoncountryday.org
6181,Waunakee Community,4720,Saint John School,Private School,Elementary School,KG,08,114 E 3rd St,Waunakee,WI,53597,Dane,OPEN,,,,608-849-5325,608-849-5342,stjb.org,kkozinski@stjb.org
6195,Waupaca,1976,Karis Academy,Private School,Combined Elementary/Secondary School,KG,08,303 Western Ave,Waupaca,WI,54981,Waupaca,OPEN,Choice,,,715-227-4846,,https://www.karisacademy.org/,ahatcher@karisacademy.org
6195,Waupaca,8375,Tomorrows Children Inc,Private School,Combined Elementary/Secondary School,KG,12,N3066 Tomorrows Ln,Waupaca,WI,54981,Waupaca,OPEN,,,,715-513-7458,715-258-1456,,amandab@tcofwi.org
6195,Waupaca,0660,Waupaca Christian Academy,Private School,Combined Elementary/Secondary School,K4,12,1500 Roman Rd,Waupaca,WI,54981,Waupaca,OPEN,Choice,,,715-258-8895,715-258-2321,www.waupacaeagles.com,jjackson@waupacachristianacademy.org
6216,Waupun,8650,Central Wisconsin Christian School,Private School,Combined Elementary/Secondary School,KG,12,301 Fox Lake Rd,Waupun,WI,53963,Dodge,OPEN,Choice,,,920-324-4233,920-324-5036,www.wearecwc.org,cgann@wearecwc.org
6216,Waupun,4855,Saint John's Evangelical Lutheran School,Private School,Elementary School,K4,08,110 Edgelawn Dr,Fox Lake,WI,53933,Dodge,OPEN,,,,920-928-3296,--,www.stjohnsfoxlake.org,info@stjohnsfoxlake.org
6223,Wausau,1523,Faith Christian Academy,Private School,Combined Elementary/Secondary School,K4,12,1600 Kickbusch St,Wausau,WI,54403,Marathon,OPEN,Choice,,,715-842-0797,715-849-1042,faithca.org,office@faithca.org
6223,Wausau,1962,Fundamentals LLC,Private School,Combined Elementary/Secondary School,KG,12,800 Scott St,Wausau,WI,54403,Marathon,OPEN,,,,920-784-9276,,https://www.fundamentalswi.com,admin@fundamentalswi.com
6223,Wausau,8653,Hillside Christian School,Private School,Elementary School,01,08,223900 County Road KK,Wausau,WI,54401,Marathon,OPEN,,,,715-241-7722,,hillside22.adventistschoolconnect.org/,jaykaymarsh@yahoo.com
6223,Wausau,1265,Mountain View Montessori,Private School,Elementary School,K4,KG,1500 Merrill Ave,Wausau,WI,54401,Marathon,OPEN,,,,715-298-3832,,www.mtnviewmontessori.com,kay@mtnviewmontessori.com
6223,Wausau,1956,Newman Catholic Classical School Holy,Private School,Elementary School,KG,08,1122 S 9th Avenue,Wausau,WI,54401,Marathon,OPEN,Choice,,,715-298-1264,715-201-6535,www.newmancatholicschools.com,jlynch@newmancatholicschools.com
6223,Wausau,6760,Newman Catholic Early Childhood Center,Private School,Elementary School,K4,K4,615 Stark St,Wausau,WI,54403,Marathon,OPEN,,,,715-848-0206,715-227-4859,www.newmancatholicschools.com,swelch@newmancatholicschools.com
6223,Wausau,3000,Newman Catholic Elementary School,Private School,Elementary School,KG,05,604 N 6th Ave,Wausau,WI,54401,Marathon,OPEN,Choice,,,715-845-5754,715-201-4786,www.newmancatholicschools.com,cfeidt@newmancatholicschools.com
6223,Wausau,2010,Newman Catholic High,Private School,High School,09,12,1130 W Bridge St,Wausau,WI,54401,Marathon,OPEN,Choice,,,715-845-8274,715-227-4842,www.newmancatholicschools.com,hrinke@newmancatholicschools.com
6223,Wausau,6664,Newman Catholic Middle,Private School,Middle School,06,08,1130 W Bridge St,Wausau,WI,54401,Marathon,OPEN,Choice,,,715-845-8274,715-227-4842,www.newmancatholicschools.com,hrinke@newmancatholicschools.com
6223,Wausau,2255,Our Saviors Evangelical Lutheran Grade,Private School,Elementary School,K4,08,703 Flieth St,Wausau,WI,54401,Marathon,CLOSED,,,,715-845-3253,,www.oursaviorswausau.org,osinfo@oursaviorswausau.org
6223,Wausau,4490,Saint John Lutheran School,Private School,Elementary School,K4,08,164475 Granite Rd,Wausau,WI,54403,Marathon,OPEN,Choice,,,715-842-5212,715-849-9558,www.stjohnofwausau.org,diane.goetsch@stjohnofwausau.org
6223,Wausau,8480,Trinity Lutheran School,Private School,Combined Elementary/Secondary School,K4,08,501 Stewart Ave,Wausau,WI,54401,Marathon,OPEN,Choice,,,715-848-0166,715-843-7278,www.trinityonstewart.org,principal@trinitynet.org
6230,Wausaukee,8624,Victory Home for Boys,Private School,High School,07,12,W4705 Wallace Rd,Amberg,WI,54102,Marinette,OPEN,,,,715-759-5976,715-759-5976,,office@vafb.org
6237,Wautoma Area,2088,Oakridge Mennonite School,Private School,Elementary School,KG,08,W5133 N Oakhaven Cir,Wautoma,WI,54982,Waushara,OPEN,,,,920-229-1052,,,
6244,Wauwatosa,0350,Christ King School,Private School,Elementary School,K4,08,2646 N Swan Blvd,Wauwatosa,WI,53226,Milwaukee,OPEN,,,,414-258-4160,--,www.christkingparish.org,schroederN@christkingschool.org
6244,Wauwatosa,1774,Kingdom Prep Lutheran High School,Private School,High School,09,12,2520 N Wauwatosa Ave,Wauwatosa,WI,53213,Milwaukee,OPEN,Choice,,,414-507-4361,,kplhs.org,info@kplhs.org
6244,Wauwatosa,1638,Kradwell School,Private School,High School,08,12,1220 Dewey Ave,Wauwatosa,WI,53213,Milwaukee,OPEN,,,,414-454-6590,414-454-6764,www.kradwell.org,mary.schulte@aah.org
6244,Wauwatosa,1968,Mount Calvary Lutheran School,Private School,Elementary School,K4,08,10025 W North Ave,Wauwatosa,WI,53226,Milwaukee,CLOSED,,,,414-421-9100,,,mwaugh@lhsagm.org
6244,Wauwatosa,2291,Pilgrim Lutheran School,Private School,Elementary School,K4,08,6717 W Center St,Wauwatosa,WI,53210,Milwaukee,OPEN,Choice,,,414-259-0190,414-259-0113,luminpilgrim.org,meinzer@luminschools.org
6244,Wauwatosa,4685,Saint John's Evangelical Lutheran School,Private School,Elementary School,K4,08,1278 Dewey Ave,Wauwatosa,WI,53213,Milwaukee,OPEN,Choice,,,414-258-4214,--,www.sjtosa.org,school@sjtosa.org
6244,Wauwatosa,4980,Saint Joseph School,Private School,Elementary School,K4,08,2750 N 122nd St,Wauwatosa,WI,53222,Milwaukee,OPEN,Choice,,,414-771-4626,414-771-9826,www.stjosephschooltosa.com,st.josephschool@archmil.org
6244,Wauwatosa,5440,Saint Jude the Apostle Grade School,Private School,Elementary School,K4,08,800 Glenview Ave,Wauwatosa,WI,53213,Milwaukee,OPEN,,,,414-771-1520,414-771-3748,www.stjudeschoolwauwatosa.org,cladien@saintjudeschool.net
6244,Wauwatosa,1979,Wauwatosa Lutheran School,Private School,Elementary School,K4,08,W 10025 North Ave,Wauwatosa,WI,53226,Milwaukee,OPEN,Choice,,,414-258-4558,,https://www.wauwatosalutheran.org,ttimm@wauwatosalutheran.org
6244,Wauwatosa,1841,Wisconsin International Academy,Private School,Combined Elementary/Secondary School,K4,08,11811 W Bluemound Rd,Wauwatosa,WI,53226,Milwaukee,CLOSED,,,,414-312-8556,414-312-2829,https://www.english.wiaedu.org/,jian.sun@wiaedu.org
6300,West Allis-West Milwaukee,2052,Academy of Excellence,Private School,High School,09,12,6021 W Lincoln Ave,West Allis,WI,53219,Milwaukee,OPEN,Choice,,,414-369-2193,,mkeacademy.org,info@mkeacademy.com
6300,West Allis-West Milwaukee,1088,Grace Christian Academy,Private School,Combined Elementary/Secondary School,K4,12,8420 W Beloit Rd,West Allis,WI,53227,Milwaukee,OPEN,Choice,,,414-327-4200,--,www.gcaschool.org,office@gcaschool.org
6300,West Allis-West Milwaukee,0790,Living Hope Lutheran School,Private School,Elementary School,K4,08,2217 S 99th St,West Allis,WI,53227,Milwaukee,OPEN,Choice,,,414-312-8780,414-321-2126,www.livinghopelutheran.org,school@livinghopelutheran.org
6300,West Allis-West Milwaukee,2880,Mary Queen of Saints Catholic Academy,Private School,Elementary School,K4,08,1227 S 116th St,West Allis,WI,53214,Milwaukee,OPEN,Choice,,,414-476-0751,414-259-9285,www.mqsca.org,mjohnson@setoncatholicschools.org
6300,West Allis-West Milwaukee,1931,Notre Dame School of Milwaukee,Private School,Middle School,04,08,1215 S 45th St,West Milwaukee,WI,53214,Milwaukee,OPEN,Choice,,,414-671-3000,,https://notredamemke.org/,htassone@notredamemke.org
6300,West Allis-West Milwaukee,7240,Saint Paul's Lutheran School,Private School,Elementary School,K4,08,7821 W Lincoln Ave,West Allis,WI,53219,Milwaukee,OPEN,Choice,,,414-541-6251,414-541-2205,www.splcwa.org,danielle@splcwa.org
6307,West Bend,0780,Good Shepherd Evangelical Lutheran,Private School,Elementary School,K4,08,777 S Indiana Ave,West Bend,WI,53095,Washington,OPEN,Choice,,,262-334-7881,262-334-8039,www.goodshepherdwels.org,jsievert@gslswb.org
6307,West Bend,0890,Holy Angels Grade School,Private School,Elementary School,K4,08,230 N 8th Ave,West Bend,WI,53095,Washington,OPEN,,,,262-338-1148,262-334-6116,www.haswb.org,spaethm@haswb.org
6307,West Bend,1630,Kettle Moraine Lutheran High School,Private School,High School,09,12,3399 Division Rd,Jackson,WI,53037,Washington,OPEN,Choice,,,262-677-4051,262-677-4290,www.kmlhs.org,office@kmlhs.org
6307,West Bend,1721,Living Word Child Development Center,Private School,Elementary School,K4,K4,2240 Living Word Ln,Jackson,WI,53037,Washington,OPEN,,,,262-677-9774,262-677-1695,www.mylivingword.com,tamara.breckenfelder@mylivingword.com
6307,West Bend,1368,Living Word Lutheran High School,Private School,High School,09,12,2230 Living Word Ln,Jackson,WI,53037,Washington,OPEN,Choice,,,262-677-9353,262-677-8357,www.lwlhs.com,dmiskimen@lwlhs.com
6307,West Bend,1041,Morning Star Lutheran School,Private School,Elementary School,K4,08,N171W20131 Highland Rd,Jackson,WI,53037,Washington,OPEN,Choice,,,262-677-9196,262-677-9772,www.morningstarwels.org,school@morningstarwels.org
6307,West Bend,2257,Ozaukee Christian School,Private School,Elementary School,KG,10,400 South University Dr.,West Bend,WI,53095,Washington,OPEN,Choice,,,262-284-6980,,www.faithridgechristianschool.org,info@faithridgecs.org
6307,West Bend,3720,Saint Frances Cabrini School,Private School,Elementary School,K4,08,529 Hawthorn Dr,West Bend,WI,53095,Washington,OPEN,Choice,,,262-334-7142,262-334-8168,https://school.saintfrancescabrini.com/,wwaech@wbparishes.org
6307,West Bend,4920,Saint John's Lutheran School,Private School,Elementary School,K4,08,899 S 6th Ave,West Bend,WI,53095,Washington,OPEN,Choice,,,262-334-3077,262-334-3591,stjohnsschoolwestbend.org,school@stjohnswestbend.org
6307,West Bend,4890,Saint John's Lutheran School,Private School,Elementary School,K4,08,623 Congress St,Newburg,WI,53060,Washington,OPEN,Choice,,,262-675-6852,,www.stjohnsnewburg.com,timpayne@stjohnsnewburg.com
6307,West Bend,8490,Trinity Lutheran School,Private School,Elementary School,K4,08,1268 Pleasant Valley Dr,West Bend,WI,53095,Washington,CLOSED,,,,262-675-6627,262-675-6627,www.trinityels.org,secretary@trinityels.org
6321,Westby Area,1679,Coon Valley Christian School,Private School,Elementary School,KG,08,E5151 Nessette Rd,Westby,WI,54667,Vernon,OPEN,,,,608-452-2086,608-452-2086,,mininger6@gmail.com
6321,Westby Area,8679,Cornerstone Christian Academy,Private School,Combined Elementary/Secondary School,K4,12,S3655 Duncan Ln,Viroqua,WI,54665,Vernon,CLOSED,,,,608-634-4102,,ccaviroqua.org,office@ccaviroqua.org
6328,West De Pere,1967,Acceptional Minds Academy,Private School,Combined Elementary/Secondary School,KG,12,784 Scheuring Rd,De Pere,WI,54115,Brown,OPEN,,,,920-445-4344,,https://acceptionalminds.org,becky.krisko@acceptionalminds.org
6328,West De Pere,1812,Advocates for Healthy Transitional,Private School,Combined Elementary/Secondary School,KG,12,300 S 6th St,De Pere,WI,54115,Brown,OPEN,,,,920-764-2485,920-815-3295,https://advocateswi.com/,info@advocateswi.com
6328,West De Pere,2036,Counting Stars Transition Program,Private School,High School,11,12,670 Main St,DePere,WI,54115,Brown,OPEN,,,,920-940-8393,,,countingstarsgb@gmail.com
6328,West De Pere,1227,Creekside Christian Montessori,Private School,Combined Elementary/Secondary School,K4,08,421 Lawrence Dr,De Pere,WI,54115,Brown,OPEN,,,,920-621-9876,920-347-0890,,ccmdepere@aol.com
6328,West De Pere,1000,Family Services of Northeast Wisconsin,Private School,Combined Elementary/Secondary School,04,12,3430 Spirit Way,Green Bay,WI,54304,Brown,OPEN,,,,920-330-0339,,familyservicesnew.org,hwilliams@familyservicesnew.org
6328,West De Pere,0832,Green Bay Montessori Childrens World,Private School,Elementary School,K4,04,670 W Main Ave,De Pere,WI,54115,Brown,CLOSED,,,,920-983-3164,920-983-3166,greenbaymontessori.com,info@greenbaymontessori.com
6328,West De Pere,1814,Macht Village School Program,Private School,Combined Elementary/Secondary School,K4,12,1511 W Main Ave,De Pere,WI,54115,Brown,OPEN,,,,920-207-9426,920-469-9646,,ben@machtvillage.com
6328,West De Pere,1765,Our Lady of Lourdes School: GRACE,Private School,Elementary School,K4,08,1305 Lourdes Ave,De Pere,WI,54115,Brown,OPEN,Choice,,,920-336-3091,920-337-6806,www.lourdesschooldepere.org,jyoung@gracesystem.org
6328,West De Pere,5736,Saint Mark Lutheran School,Private School,Elementary School,K4,K4,2066 Lawrence Dr,De Pere,WI,54115,Brown,OPEN,Choice,,,920-494-9113,,https://preschool.stmls.org/,school.office@stmarkpartners.org
6354,Weston,1589,Carr Valley Amish School,Private School,Elementary School,01,08,S3057 County Road G,La Valle,WI,53941,Sauk,OPEN,,,,,,,
6354,Weston,1944,Hidden Acres Amish School,Private School,Elementary School,01,08,E4583 Stoney Ridge Rd,Loganville,WI,53941,Sauk,OPEN,,,,608-986-3020,,,kasten@weston.k12.wi.us
6354,Weston,1594,Pleasant View Amish School,Private School,Elementary School,01,08,33832 State Hwy 154,Hillpoint,WI,53937,Richland,OPEN,,,,,,,
6354,Weston,1592,Quaker Valley Amish School,Private School,Elementary School,KG,08,S2441 Quaker Valley Rd,La Valle,WI,53941,Sauk,OPEN,,,,,,,
6354,Weston,1788,Rustic Ridge Amish School,Private School,Elementary School,01,08,E2875 State Road 154,Hillpoint,WI,53937,Sauk,OPEN,,,,,,,
6354,Weston,1596,Walnut Grove Amish School,Private School,Elementary School,01,08,33832 State Hwy 154,Hillpoint,WI,53937,Richland,OPEN,,,,,,,
6370,West Salem,0355,Christ St John's Lutheran School,Private School,Elementary School,K4,08,500 Park St,West Salem,WI,54669,La Crosse,OPEN,,,,608-786-1250,844-432-9863,www.christstjohns.org,lblack@christstjohns.org
6370,West Salem,0436,Coulee Christian School,Private School,Combined Elementary/Secondary School,K4,12,230 W Garland St,West Salem,WI,54669,La Crosse,OPEN,Choice,,,608-786-3004,608-786-3005,www.couleechristian.org,info@couleechristian.org
6384,Weyauwega-Fremont,0360,Christ Lutheran Grade School,Private School,Elementary School,K4,08,N6412 State Road 49,Weyauwega,WI,54983,Waushara,OPEN,,,,920-867-3263,920-867-3263,www.christlutheranwestbloomfield.com,secretary@christlutheranwestbloomfield.com
6384,Weyauwega-Fremont,4860,Saint Johns Lutheran School,Private School,Elementary School,K4,08,N6199 37th Ave,Fremont,WI,54940,Winnebago,OPEN,,,,920-446-3836,920-446-3836,sjfremontchurch.org,jacobzimmermann2017@gmail.com
6384,Weyauwega-Fremont,7415,Saint Peter Lutheran School,Private School,Elementary School,KG,08,312 W Main St,Weyauwega,WI,54983,Waupaca,OPEN,,,,920-867-2200,920-867-3160,www.splwega.net,stpeter@splwega.net
6419,Whitefish Bay,0530,Dominican High School,Private School,High School,09,12,120 E Silver Spring Dr,Whitefish Bay,WI,53217,Milwaukee,OPEN,Choice,,,414-332-1170,414-332-4101,www.dominicanhighschool.com,vmurray@dominicanhighschool.com
6419,Whitefish Bay,1050,Holy Family School,Private School,Elementary School,K4,08,4849 N Wildwood Ave,Whitefish Bay,WI,53217,Milwaukee,OPEN,,,,414-332-8175,414-727-1838,www.hfparishschool.org,hfpschool@hfparish.org
6419,Whitefish Bay,6810,Saint Monica Grade School,Private School,Elementary School,K4,08,5635 N Santa Monica Blvd,Whitefish Bay,WI,53217,Milwaukee,OPEN,,,,414-332-3660,414-332-8649,www.stmonica.school,lleroy@stmonica.school
6426,Whitehall,0697,Fly Creek Amish School,Private School,Elementary School,01,08,W15535 Snake Coulee Rd,Blair,WI,54616,Trempealeau,OPEN,,,,,,,
6426,Whitehall,1689,Pine Creek Amish School,Private School,Elementary School,01,08,W13675 Fly Creek Rd,Blair,WI,54616,Trempealeau,OPEN,,,,,,,
6426,Whitehall,1691,Rolling Acres Amish School,Private School,Elementary School,01,08,W15490 Lambright Rd,Blair,WI,54616,Trempealeau,OPEN,,,,,,,
6470,Whitnall,0840,Hales Corners Lutheran School,Private School,Elementary School,K4,08,12300 W Janesville Rd,Hales Corners,WI,53130,Milwaukee,OPEN,Choice,,,414-529-6701,414-529-6710,https://www.hclwildcats.org/,ckogutkiewicz@hcl.org
6470,Whitnall,1742,Journeys Lutheran School,Private School,Combined Elementary/Secondary School,03,12,5425 S 111th St,Hales Corners,WI,53130,Milwaukee,OPEN,Choice,,,414-461-8500,,www.journeyslutheran.org,info@journeyslutheran.org
6470,Whitnall,1821,Messiah Lutheran School,Private School,Elementary School,K4,08,12145 W Edgerton Ave,Hales Corners,WI,53130,Milwaukee,OPEN,,,,414-427-9337,414-858-1280,messiahhalescorners.com,ptiefel@messiahhc.org
6470,Whitnall,4070,Saint Jacobi Lutheran School,Private School,Elementary School,K4,08,8605 W Forest Home Ave,Greenfield,WI,53228,Milwaukee,OPEN,Choice,,,414-425-2040,414-425-0583,www.stjacobi.org,schoolsecretary@stjacobi.org
6470,Whitnall,6130,Saint Mary Parish School,Private School,Elementary School,K4,08,9553 W Edgerton Ave,Hales Corners,WI,53130,Milwaukee,OPEN,,,,414-425-3100,414-425-6270,www.stmaryhc.org,joynerl@stmaryhc.org
6678,Wisconsin Dells,8500,Trinity Lutheran School,Private School,Elementary School,K4,06,728 Church St,Wisconsin Dells,WI,53965,Columbia,OPEN,,,,608-253-3241,608-254-7585,www.trinitydells.org,office@trinitydells.org
6685,Wisconsin Rapids,1307,Assumption High School,Private School,High School,09,12,445 Chestnut St,Wisconsin Rapids,WI,54494,Wood,OPEN,Choice,,,715-422-0913,715-422-0935,www.assumptioncatholicschools.org,amber.france@acswr.org
6685,Wisconsin Rapids,1198,Assumption Middle School,Private School,Middle School,07,08,440 Mead St,Wisconsin Rapids,WI,54494,Wood,OPEN,Choice,,,715-422-0913,715-422-0936,www.assumptioncatholicschools.org,amber.france@acswr.org
6685,Wisconsin Rapids,1467,Good Shepherd Lutheran School,Private School,Elementary School,K4,05,10611 State Highway 13 South,Wisconsin Rapids,WI,54494,Wood,OPEN,,,,715-325-3355,,https://school.1goodshepherd.org/,1goodshepherdschool@gmail.com
6685,Wisconsin Rapids,1560,Immanuel Lutheran School,Private School,Elementary School,K4,08,111 11th St N,Wisconsin Rapids,WI,54494,Wood,OPEN,Choice,,,715-423-0272,715-423-2853,www.immaunuelrapids.com,bbetts@immanuelrapids.com
